STATE_CODE,STATE_CODE_EXP,SHRP_ID,COUNTY,COUNTY_EXP,FUNCTIONAL_CLASS,FUNCTIONAL_CLASS_EXP,ROUTE_NO,ROUTE_SIGNING,ROUTE_SIGNING_EXP,ROUTE_QUALIFIER,ROUTE_QUALIFIER_EXP,ALT_ROUTE_NAME,NO_OF_LANES,MILEPOINT,LOCATION_INFO
53,Washington,1801,11,CLARK,16,Urban Minor Arterial,14,4,State,,,,1,18.25,START OF SECTION IS 0.24 MILES EAST OF GIBBONS CREEK BRIDGE AND 0.40 MILES EAST OF THE JUNCTION WITH 45th STREET.  APPROX. 10 MI. EAST OF IH-205 INTERSECTION WITH ST-14.
53,Washington,3011,73,WHATCOM,1,Rural Principal Arterial - Interstate,5,2,Interstate,,,,2,259.7,START OF SECTION IS 1.28 MILES NORTH OF SMITH RD UNDERCROSSING AND 0.11 MILES SOUTH OF THE SLATE RD OVERPASS.  APPROX. 3 MI. NORTH OF ST-539 INTERSECTION WITH IH-5.
53,Washington,3013,63,SPOKANE,2,Rural Principal Arterial - Other,195,3,U.S.,,,,2,91.6,START OF SECTION IS1.3 MILES NORTH OF MULLEN HILL RD AND 0.41 MILES NORTH OF HATCHED RD.  APPROX. 4 MI. SOUTH OF IH-90 INTERSECTION WITH US-195
53,Washington,3014,21,FRANKLIN,2,Rural Principal Arterial - Other,395,3,U.S.,,,,2,26.11,STN 190+00  START IS 1.0 MILES NORTH OF THE JUNCTION OF FOSTER WELLS ROAD.
53,Washington,3019,5,BENTON,11,Urban Principal Arterial - Interstate,82,2,Interstate,,,,2,115.01,START OF SECTION IS 0.37 MILES SOUTH OF THE ON-RAMP FOR LOCUST GROVE AND 1.57 MILES SOUTH OF SR 395.
53,Washington,3812,33,KING,11,Urban Principal Arterial - Interstate,5,2,Interstate,,,,4,176.16,START OF SECTION IS 0.98 MILES NORTH OF EXIT 175 AND 2.02 MILES NORTH OFNE 155th STREET.
53,Washington,3813,11,CLARK,14,Urban Other Principal Arterial,14,4,State,,,,2,11.03,START OF SECTION IS 1.08 MILES WEST OF THE OFF-RAMP TO NW 6TH AVE AND 0.61 MILES WEST OF THE JUNCTION WITH ALPINE RD.  APPROX. 3 MI. EAST OF IH-205 INTERSECTION WITH ST-14.
53,Washington,6020,7,CHELAN,2,Rural Principal Arterial - Other,2,3,U.S.,,,,2,112.57,START OF SECTION IS JUST EAST OF OLD MONITOR RD AND 0.61 MILES EAST OF COTTAGE AVE.  APPROX. 7 MI. WEST OF US-2 INTERSECTION WITH US-2/US-97
53,Washington,6048,61,SNOHOMISH,2,Rural Principal Arterial - Other,522,4,State,,,,1,14.6,START OF SECTION IS 0.5 MILES EAST OF THE JUNCTION WITH SR 9 AND SR 522 AND 0.47 MILES EAST OF THE RAILROAD UNDERCROSSING.
53,Washington,6049,33,KING,14,Urban Other Principal Arterial,167,4,State,,,,2,23.23,START OF SECTION IS 0.10 MILES NORTH OF THE OVERPASS FOR SOUTH 208th STREET.  APPROX. 3.5 MI. SOUTH OF IH-405 INTERSECTION WITH ST-167.
53,Washington,6056,75,WHITMAN,2,Rural Principal Arterial - Other,195,3,U.S.,,,,1,7.24,START OF SECTION IS 0.58 MILES NORTH OF THE COLTON CORP. LIMITS AND 0.76 MILES NORTH OF THE CITY ROAD.  APPROX. 8 MI. NORTH OF US-95 INTERSECTION WITH US-195.
53,Washington,7322,75,WHITMAN,2,Rural Principal Arterial - Other,195,3,U.S.,,,,1,22.0,START OF SECTION IS APPROXIMATELY 0.4 MILES SOUTH OF THE JUNCTION WITH SR 270.
53,Washington,7409,77,YAKIMA,1,Rural Principal Arterial - Interstate,82,2,Interstate,,,,2,49.0,START OF SECTION IS APPROXIMATELY 1 MILE EAST OF THE SR 223 EXIT.
53,Washington,A310,63,SPOKANE,2,Rural Principal Arterial - Other,195,3,U.S.,,,,2,89.05,START OF SECTION IS 1.54 MILES NORTH OF WASHINGTON RD AND 1.02 MILES NORTH OF EXCELSIOR RD.  APPROX. 9 MI. SOUTH OF IH-90 INTERSECTION WITH US-195
53,Washington,A320,63,SPOKANE,2,Rural Principal Arterial - Other,195,3,U.S.,,,,2,89.05,START OF SECTION IS 1.54 MILES NORTH OF WASHINGTON RD AND 1.02 MILES NORTH OF EXCELSIOR RD.  APPROX. 9 MI. SOUTH OF IH-90 INTERSECTION WITH US-195
53,Washington,A330,63,SPOKANE,2,Rural Principal Arterial - Other,195,3,U.S.,,,,2,89.05,START OF SECTION IS 1.54 MILES NORTH OF WASHINGTON RD AND 1.02 MILES NORTH OF EXCELSIOR RD.  APPROX. 9 MI. SOUTH OF IH-90 INTERSECTION WITH US-195
53,Washington,A350,63,SPOKANE,2,Rural Principal Arterial - Other,195,3,U.S.,,,,2,89.05,START OF SECTION IS 1.54 MILES NORTH OF WASHINGTON RD AND 1.02 MILES NORTH OF EXCELSIOR RD.  APPROX. 9 MI. SOUTH OF IH-90 INTERSECTION WITH US-195
53,Washington,A809,71,WALLA WALLA,9,Rural Local Collector,SSR,10,None of the above,,,,1,7.8,"ON SMITH SPRINGS ROAD APPROXIMATELY 24 MILES NORTH OF WALLA WALLA, WA"
53,Washington,A810,71,WALLA WALLA,9,Rural Local Collector,SSR,10,None of the above,,,,1,7.8,"ON SMITH SPRINGS ROAD APPROXIMATELY 24 MILES NORTH OF WALLA WALLA, WA"
53,Washington,B310,17,DOUGLAS,2,Rural Principal Arterial - Other,2,4,State,,,,1,174.4,START OF SECTION IS  0.3 MILES WEST OF THE JUNCITON OF G STREET AND IS ON THE DECLINE INTO MOSES COULEE.  APPROX 12 MI. WEST OFf ST-17 INTERSECTION WITH US-2.
53,Washington,B320,17,DOUGLAS,2,Rural Principal Arterial - Other,2,4,State,,,,1,174.4,START OF SECTION IS  0.3 MILES WEST OF THE JUNCITON OF G STREET AND IS ON THE DECLINE INTO MOSES COULEE.  APPROX 12 MI. WEST OFf ST-17 INTERSECTION WITH US-2.
53,Washington,B330,17,DOUGLAS,2,Rural Principal Arterial - Other,2,4,State,,,,1,174.4,START OF SECTION IS  0.3 MILES WEST OF THE JUNCITON OF G STREET AND IS ON THE DECLINE INTO MOSES COULEE.  APPROX 12 MI. WEST OFf ST-17 INTERSECTION WITH US-2.
53,Washington,B350,17,DOUGLAS,2,Rural Principal Arterial - Other,2,4,State,,,,1,174.4,START OF SECTION IS  0.3 MILES WEST OF THE JUNCITON OF G STREET AND IS ON THE DECLINE INTO MOSES COULEE.  APPROX 12 MI. WEST OFf ST-17 INTERSECTION WITH US-2.
53,Washington,C310,11,CLARK,16,Urban Minor Arterial,14,4,State,,,,1,18.25,START OF SECTION IS 0.24 MILES EAST OF GIBBONS CREEK BRIDGE AND 0.40 MILES EAST OF THE JUNCTION WITH 45th STREET.  APPROX. 10 MI. EAST OF IH-205 INTERSECTION WITH ST-14.
53,Washington,C320,11,CLARK,16,Urban Minor Arterial,14,4,State,,,,1,18.25,START OF SECTION IS 0.24 MILES EAST OF GIBBONS CREEK BRIDGE AND 0.40 MILES EAST OF THE JUNCTION WITH 45th STREET.  APPROX. 10 MI. EAST OF IH-205 INTERSECTION WITH ST-14.
53,Washington,C330,11,CLARK,16,Urban Minor Arterial,14,4,State,,,,1,18.25,START OF SECTION IS 0.24 MILES EAST OF GIBBONS CREEK BRIDGE AND 0.40 MILES EAST OF THE JUNCTION WITH 45th STREET.  APPROX. 10 MI. EAST OF IH-205 INTERSECTION WITH ST-14.
53,Washington,C350,11,CLARK,16,Urban Minor Arterial,14,4,State,,,,1,18.25,START OF SECTION IS 0.24 MILES EAST OF GIBBONS CREEK BRIDGE AND 0.40 MILES EAST OF THE JUNCTION WITH 45th STREET.  APPROX. 10 MI. EAST OF IH-205 INTERSECTION WITH ST-14.
54,West Virginia,1640,39,KANAWHA,2,Rural Principal Arterial - Other,119,3,U.S.,,,,2,71.1,"BEGINS 9.1 MILES SOUTH OF I-64, BETWEEN CHILDRESS RD ACCESS/EAGLE DR AND ALUM CREEK RD (COUNTY RD 15), 41.2 MILES EAST OF HUNTINGTON, WV"
54,West Virginia,4003,5,BOONE,2,Rural Principal Arterial - Other,119,3,U.S.,,,,2,57.6,"BEGINS 22.5 MILES SOUTH OF I-64 AND 0.6 MILES SOUTH OF SR 3, BETWEEN SR 3 AND FERRELL HILL RD (CAMP CREEK RD), 16.7 MILES SOUTH OF CHARLESTON, WV"
54,West Virginia,4004,19,FAYETTE,1,Rural Principal Arterial - Interstate,77,2,Interstate,,,,2,65.52,"BEGINS 29.3 MILES SOUTH OF US 60 (KANAWHA RIVER BRIDGE), BETWEEN SR 15 MAHAN AND COUNTY RD 612 MOSSY OAK HILL, 27.7 MILES SOUTH OF CHARLESTON, WV"
54,West Virginia,5007,33,HARRISON,2,Rural Principal Arterial - Other,50,3,U.S.,,,,2,10.27,"WEST OF CLARKSBURG IN HARRISON COUNTY  (CLARKSBURG,WV)"
54,West Virginia,7008,39,KANAWHA,11,Urban Principal Arterial - Interstate,64,2,Interstate,,,,2,45.81,"BETWEEN CROSS LANES AND NITRO EXITS IN WESTBOUND LANES  (CHARLESTON,WV)"
55,Wisconsin,0113,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0114,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0115,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0116,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0117,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0118,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0119,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0120,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0121,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0122,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0123,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0124,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,,"East of Wassau, Wisconsin"
55,Wisconsin,0213,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0214,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0215,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0216,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0217,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0218,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0219,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0220,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0221,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0222,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0223,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0224,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0259,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0260,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0261,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0262,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0263,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0264,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0265,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0266,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,2,192.21,"BEGINS 3.4 (ENDS 6.2) MILES WEST OF US 45, BETWEEN HILLTOP RD AND COUNTY RD 00, 21.6 MILES SOUTHEAST OF WAUSAU, WI"
55,Wisconsin,0805,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,1,,"BEGINS 0.8 (ENDS 0.6) MILES NORTHWEST OF BASS LAKE RD, BETWEEN BASS LAKE RD AND CURTIS AVE, 0.23 MILES EAST OF HATLEY, WI, ON APPLE LN, PARALLEL TO AND NORTH OF SR 29"
55,Wisconsin,0806,73,MARATHON,14,Urban Other Principal Arterial,29,4,State,,,,1,,"BEGINS 0.8 (ENDS 0.6) MILES NORTHWEST OF BASS LAKE RD, BETWEEN BASS LAKE RD AND CURTIS AVE, 0.23 MILES EAST OF HATLEY, WI, ON APPLE LN, PARALLEL TO AND NORTH OF SR 29"
55,Wisconsin,0901,81,MONROE,1,Rural Principal Arterial - Interstate,94,2,Interstate,,,,2,137.29,"BEGINS 9.8 (ENDS 4.9) MILES NORTHWEST OF I-90, BEGINS 1.4 (ENDS 6.3) MILES SOUTHEAST OF OAKWOOD ST (COUNTY RD EW) (EXIT 135), 1.4 MILES SOUTHEAST OF WARRENS"
55,Wisconsin,0902,81,MONROE,1,Rural Principal Arterial - Interstate,94,2,Interstate,,,,2,137.29,"BEGINS 9.8 (ENDS 4.9) MILES NORTHWEST OF I-90, BEGINS 1.4 (ENDS 6.3) MILES SOUTHEAST OF OAKWOOD ST (COUNTY RD EW) (EXIT 135), 1.4 MILES SOUTHEAST OF WARRENS"
55,Wisconsin,0903,81,MONROE,1,Rural Principal Arterial - Interstate,94,2,Interstate,,,,2,137.29,"BEGINS 9.8 (ENDS 4.9) MILES NORTHWEST OF I-90, BEGINS 1.4 (ENDS 6.3) MILES SOUTHEAST OF OAKWOOD ST (COUNTY RD EW) (EXIT 135), 1.4 MILES SOUTHEAST OF WARRENS"
55,Wisconsin,0907,81,MONROE,1,Rural Principal Arterial - Interstate,94,2,Interstate,,,,2,137.29,"BEGINS 9.8 (ENDS 4.9) MILES NORTHWEST OF I-90, BEGINS 1.4 (ENDS 6.3) MILES SOUTHEAST OF OAKWOOD ST (COUNTY RD EW) (EXIT 135), 1.4 MILES SOUTHEAST OF WARRENS"
55,Wisconsin,0908,81,MONROE,1,Rural Principal Arterial - Interstate,94,2,Interstate,,,,2,137.29,"BEGINS 9.8 (ENDS 4.9) MILES NORTHWEST OF I-90, BEGINS 1.4 (ENDS 6.3) MILES SOUTHEAST OF OAKWOOD ST (COUNTY RD EW) (EXIT 135), 1.4 MILES SOUTHEAST OF WARRENS"
55,Wisconsin,0909,81,MONROE,1,Rural Principal Arterial - Interstate,94,2,Interstate,,,,2,137.29,"BEGINS 9.8 (ENDS 4.9) MILES NORTHWEST OF I-90, BEGINS 1.4 (ENDS 6.3) MILES SOUTHEAST OF OAKWOOD ST (COUNTY RD EW) (EXIT 135), 1.4 MILES SOUTHEAST OF WARRENS"
55,Wisconsin,3008,89,OZAUKEE,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,98.93,"BEGINS 2.03 MILES NORTH OF SR 33, 2.01 MILES SOUTHWEST OF SR 84, BETWEEN NORTHWOODS RD AND COUNTY RD KK, 22.4 MILES NORTH OF MILWAUKEE, WI"
55,Wisconsin,3009,117,SHEBOYGAN,2,Rural Principal Arterial - Other,23,4,State,,,,1,258.94,"BEGINS 5.0 MILES WEST OF I-43, 3.94 MILES EAST OF SR 57, BETWEEN BRIDGEWOOD RD AND COUNTY RD TT, 5.0 MILES WEST OF SHEBOYGAN, WI"
55,Wisconsin,3010,117,SHEBOYGAN,2,Rural Principal Arterial - Other,23,4,State,,,,2,262.23,"1.56 MI W. OF I-43 -- 1.19 MI E. OF HWY-32 -- W. OF SHEBOYGAN, WS."
55,Wisconsin,3012,93,PIERCE,6,Rural Minor Arterial,29,4,State,,,,1,,"BEGINS 16.9 MILES SOUTH OF I-94, 5.06 MILES EAST OF US 10, BETWEEN COUNTY RD QQ AND 1170TH ST, 21.0 MILES SOUTHEAST OF ST PAUL, WI, 4.8 MILES SOUTH WEST OF RIVER FALLS, WI"
55,Wisconsin,3014,127,WALWORTH,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,20.49,"BEGINS 5.4 MILES NORTH OF US 14, 0.7 MILES SOUTH OF SR 50, BETWEEN COUNTY RD O SOUTH AND BORG RD, 20.0 MILES EAST OF JANESVILLE, WI, SOUTH BORDER OF DELAVAN, WI"
55,Wisconsin,3015,77,MARQUETTE,2,Rural Principal Arterial - Other,51,3,U.S.,,,,2,101.27,".97 MI N. OF ST-23 -- 3.19 MI S. OF TH-""D"" -- N. OF PORTAGE, WS."
55,Wisconsin,3016,137,WAUSHARA,2,Rural Principal Arterial - Other,51,3,U.S.,,,,2,122.32,"1.2 MI S. OF ST-21 -- 519 METERS N. OF MP122 -- N. OF PORTAGE, WS."
55,Wisconsin,3019,113,SAWYER,2,Rural Principal Arterial - Other,63,3,U.S.,,,,1,,"BEGINS 3.05 MILES NORTH OF SR 77, BETWEEEN W PHIPPS RD AND STONE RD, 2.8 MILES NORTH OF HAYWARD, WI"
55,Wisconsin,5037,5,BARRON,2,Rural Principal Arterial - Other,53,3,U.S.,,,,2,,"6 MI S. OF US-8 -- 1.42 MI N. OF TH-""D"" -- N. OF EAU CLAIRE, WS."
55,Wisconsin,5040,117,SHEBOYGAN,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,131.9,"16.6 MI S. OF US-151 -- 3.4 MI N. OF ST-42 -- N. OF SHEBOYGAN, WS."
55,Wisconsin,6351,49,IOWA,2,Rural Principal Arterial - Other,18,3,U.S.,,,,2,52.56,"BEGINS 7.1 (ENDS 17.4) MILES EAST OF SR 23, BETWEEN COUNTY RD BB AND ERBE RD, BETWEEN RIDGEWAY, WI AND BLUE MOUNDS, WI, 32.0 MILES WEST OF MADISON, WI, "
55,Wisconsin,6352,49,IOWA,2,Rural Principal Arterial - Other,18,3,U.S.,,,,2,61.27,"BEGINS 7.1 (ENDS 17.4) MILES EAST OF SR 23, BETWEEN COUNTY RD BB AND ERBE RD, BETWEEN RIDGEWAY, WI AND BLUE MOUNDS, WI, 32.0 MILES WEST OF MADISON, WI, "
55,Wisconsin,6353,49,IOWA,2,Rural Principal Arterial - Other,18,3,U.S.,,,,2,54.55,"BEGINS 7.1 (ENDS 17.4) MILES EAST OF SR 23, BETWEEN COUNTY RD BB AND ERBE RD, BETWEEN RIDGEWAY, WI AND BLUE MOUNDS, WI, 32.0 MILES WEST OF MADISON, WI, "
55,Wisconsin,6354,49,IOWA,2,Rural Principal Arterial - Other,18,3,U.S.,,,,2,56.77,"BEGINS 7.1 (ENDS 17.4) MILES EAST OF SR 23, BETWEEN COUNTY RD BB AND ERBE RD, BETWEEN RIDGEWAY, WI AND BLUE MOUNDS, WI, 32.0 MILES WEST OF MADISON, WI, "
55,Wisconsin,6355,25,DANE,2,Rural Principal Arterial - Other,18,3,U.S.,,,,2,62.9,"BEGINS 7.1 (ENDS 17.4) MILES EAST OF SR 23, BETWEEN COUNTY RD BB AND ERBE RD, BETWEEN RIDGEWAY, WI AND BLUE MOUNDS, WI, 32.0 MILES WEST OF MADISON, WI, "
55,Wisconsin,A901,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,51.14,"BEGINS 0.4 (ENDS 2.9) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 5.0 MILES SOUTHEAST OF WAUKESHA, WI"
55,Wisconsin,A902,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,51.14,"BEGINS 0.4 (ENDS 2.9) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 5.0 MILES SOUTHEAST OF WAUKESHA, WI"
55,Wisconsin,A903,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,51.14,"BEGINS 0.4 (ENDS 2.9) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 5.0 MILES SOUTHEAST OF WAUKESHA, WI"
55,Wisconsin,A907,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,51.14,"BEGINS 0.4 (ENDS 2.9) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 5.0 MILES SOUTHEAST OF WAUKESHA, WI"
55,Wisconsin,A908,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,51.14,"BEGINS 0.4 (ENDS 2.9) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 5.0 MILES SOUTHEAST OF WAUKESHA, WI"
55,Wisconsin,A909,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,51.14,"BEGINS 0.4 (ENDS 2.9) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 5.0 MILES SOUTHEAST OF WAUKESHA, WI"
55,Wisconsin,B901,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,53.63,"BEGINS 2.9 (ENDS 0.5) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 7.3 MILES SOUTH OF WAUKESHA, WI"
55,Wisconsin,B902,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,53.63,"BEGINS 2.9 (ENDS 0.5) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 7.3 MILES SOUTH OF WAUKESHA, WI"
55,Wisconsin,B903,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,53.63,"BEGINS 2.9 (ENDS 0.5) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 7.3 MILES SOUTH OF WAUKESHA, WI"
55,Wisconsin,B907,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,53.63,"BEGINS 2.9 (ENDS 0.5) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 7.3 MILES SOUTH OF WAUKESHA, WI"
55,Wisconsin,B908,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,53.63,"BEGINS 2.9 (ENDS 0.5) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 7.3 MILES SOUTH OF WAUKESHA, WI"
55,Wisconsin,B909,133,WAUKESHA,1,Rural Principal Arterial - Interstate,43,2,Interstate,,,,2,53.63,"BEGINS 2.9 (ENDS 0.5) MILES NORTHEAST OF SR 164, BETWEEN SR 164 AND RACINE AVE (COUNTY RD Y), 7.3 MILES SOUTH OF WAUKESHA, WI"
55,Wisconsin,C901,73,MARATHON,14,Urban Other Principal Arterial,29   ,4,State,,,,2,,"East of Wassau, WI                                                                                                                                                                                                                              "
55,Wisconsin,C902,73,MARATHON,14,Urban Other Principal Arterial,29   ,4,State,,,,2,,"East of Wassau, WI                                                                                                                                                                                                                              "
55,Wisconsin,C903,73,MARATHON,14,Urban Other Principal Arterial,29   ,4,State,,,,2,,"East of Wassau, WI                                                                                                                                                                                                                              "
55,Wisconsin,C959,73,MARATHON,14,Urban Other Principal Arterial,29   ,4,State,,,,2,,"East of Wassau, WI                                                                                                                                                                                                                              "
55,Wisconsin,C960,73,MARATHON,14,Urban Other Principal Arterial,29   ,4,State,,,,2,,"East of Wassau, WI                                                                                                                                                                                                                              "
